"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00043747","2018-07-28","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  383",",,7","  167",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-07-29","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  394",",,7","  211",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-07-30","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  394",",,7","  117",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-07-31","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  361",",,7","  172",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-01","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  394",",,7","  167",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-02","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  400",",,7","  200",",,7",,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-03","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  389",",,7","  183",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-04","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  389",",,7","  183",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-05","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  178",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-06","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  178",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-07","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  178",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-08","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  183",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-09","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  394",",,7","  189",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-10","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  400",",,7","  217",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-11","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  400",",,7","  200",",,7",,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-12","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  378",",,7","  200",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-13","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  389",",,7","  200",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-14","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  189",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-15","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  172",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-16","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  144",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-17","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  317",",,7","  111",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-18","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  367",",,7","  156",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-19","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  400",",,7","  167",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-20","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  389",",,7","  178",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-21","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  394",",,7","  178",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-22","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-23","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  161",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-24","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  333",",,7","  156",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-25","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  333",",,7","  167",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-26","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  344",",,7","  167",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-27","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-28","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  339",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-29","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  317",",,7","  161",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-30","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  317",",,7","  156",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-08-31","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  300",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-01","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  306",",,7","  167",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-02","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  328",",,7","  172",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-03","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  356",",,7","  189",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-04","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  361",",,7","  183",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-05","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  361",",,7","  200",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-06","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  172",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-07","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  183",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-08","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  183",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-09","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  372",",,7","  156",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-10","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  361",",,7","  111",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-11","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  344",",,7","   78",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-12","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  100",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-13","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  317",",,7","  128",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-14","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  317",",,7","  128",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-15","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  300",",,7","  133",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-16","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  300",",,7","  122",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-17","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  294",",,7","  128",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-18","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  306",",,7","  128",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-19","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  300",",,7","  139",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-20","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  306",",,7","  128",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-21","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  322",",,7","  133",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-22","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  344",",,7","  144",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-23","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  150",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-24","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  344",",,7","  144",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-25","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  333",",,7","  144",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-26","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  339",",,7","  144",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-27","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  356",",,7","  172",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-28","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  356",",,7","  172",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-29","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  350",",,7","  156",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-09-30","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  361",",,7","  133",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-01","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  283",",,7","  144",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-02","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    5",",,7,0800",,,,,"  317",",,7","  156",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-03","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    3",",,7,0800",,,,,"  294",",,7","  172",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-04","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    3",",,7,0800",,,,,"  250",",,7","  144",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-05","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  267",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-06","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  261",",,7","  139",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-07","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  267",",,7","  106",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-08","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  256",",,7","  100",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-09","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  272",",,7","  106",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-10","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  289",",,7","  111",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-11","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  250",",,7","  111",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-12","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  233",",,7","  117",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-13","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  267",",,7","  111",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-14","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  289",",,7","  106",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-15","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  278",",,7","  100",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-16","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  267",",,7","   89",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-17","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  267",",,7","   83",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-18","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  289",",,7","   94",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-19","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  289",",,7","   94",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-20","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  283",",,7","   89",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-21","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  294",",,7","  100",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-22","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  283",",,7","  100",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-23","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  272",",,7","   94",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-24","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  256",",,7","   83",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-25","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-26","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  261",",,7","   94",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-27","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  278",",,7","  106",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-28","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  289",",,7","  111",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-29","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  278",",,7","  117",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-30","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  228",",,7","   78",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-10-31","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  217",",,7","   72",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00043747","2018-11-01","36.3158","-119.637","72.2","HANFORD 1 S, CA US","    0",",,7,0800",,,,,"  228",",,7","   67",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,
