"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00113290","2018-07-25","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  289",",,7","  189",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-26","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  294",",,7","  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-27","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  267",",,7","  156",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-28","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  239",",,7","  156",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-29","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  250",",,7","  161",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-30","41.8978","-90.1545","180.4","FULTON DAM, IL US","    3",",,7,0600",,,,,"  289",",,7","  150",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-31","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  272",",,7","  167",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-01","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  267",",,7","  167",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-02","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  306",",,7","  172",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-03","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  256",",,7","  167",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-04","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  311",",,7","  167",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-05","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  322",",,7","  206",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-06","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  311",",,7","  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-07","41.8978","-90.1545","180.4","FULTON DAM, IL US","   28",",,7,0600",,,,,"  261",",,7","  200",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-08","41.8978","-90.1545","180.4","FULTON DAM, IL US","  213",",,7,0600",,,,,"  250",",,7","  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-09","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  283",",,7","  206",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-10","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  317",",,7","  194",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-11","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  289",",,7","  183",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-12","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  300",",,7","  183",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-13","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  300",",,7","  183",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-14","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  306",",,7","  183",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-15","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  306",",,7","  206",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-16","41.8978","-90.1545","180.4","FULTON DAM, IL US","  229",",,7,0600",,,,,"  267",",,7","  194",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-17","41.8978","-90.1545","180.4","FULTON DAM, IL US","   81",",,7,0600",,,,,"  278",",,7","  194",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-18","41.8978","-90.1545","180.4","FULTON DAM, IL US","    8",",,7,0600",,,,,"  272",",,7","  194",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-19","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  283",",,7","  183",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-20","41.8978","-90.1545","180.4","FULTON DAM, IL US","   20",",,7,0600",,,,,"  283",",,7","  194",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-21","41.8978","-90.1545","180.4","FULTON DAM, IL US","  185",",,7,0600",,,,,"  256",",,7",,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-22","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  256",",,7",,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-23","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  250",",,7","  139",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-24","41.8978","-90.1545","180.4","FULTON DAM, IL US","  142",",,7,0600",,,,,"  261",",,7","  139",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-25","41.8978","-90.1545","180.4","FULTON DAM, IL US","   20",",,7,0600",,,,,"  217",",,7","  161",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-26","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  306",",,7","  194",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-27","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  317",",,7","  139",",,7",,,,,"  250",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-28","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  317",",,7","  244",",,7",,,,,"  244",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-29","41.8978","-90.1545","180.4","FULTON DAM, IL US","  617",",,7,0600",,,,,"  278",",,7","  172",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-30","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  233",",,7","  144",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-08-31","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  250",",,7","  144",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-01","41.8978","-90.1545","180.4","FULTON DAM, IL US","  610",",,7,0600",,,,,"  278",",,7","  150",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-02","41.8978","-90.1545","180.4","FULTON DAM, IL US","  224",",,7,0600",,,,,"  294",",,7","  206",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-03","41.8978","-90.1545","180.4","FULTON DAM, IL US","  490",",,7,0600",,,,,"  294",",,7","  206",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-04","41.8978","-90.1545","180.4","FULTON DAM, IL US","  173",",,7,0600",,,,,"  278",",,7","  200",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-05","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  317",",,7","  222",",,7",,,,,"  244",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-06","41.8978","-90.1545","180.4","FULTON DAM, IL US","  323",",,7,0600",,,,,"  261",",,7","  183",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-07","41.8978","-90.1545","180.4","FULTON DAM, IL US","   61",",,7,0600",,,,,"  206",",,7","  161",",,7",,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-08","41.8978","-90.1545","180.4","FULTON DAM, IL US","    8",",,7,0600",,,,,"  217",",,7","  156",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-09","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  211",",,7","  128",",,7",,,,,"  133",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-10","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  228",",,7","  128",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-11","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  233",",,7","  139",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-12","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  267",",,7","  133",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-13","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  283",",,7","  133",",,7",,,,,"  161",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-14","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  283",",,7","  161",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-15","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  283",",,7","  183",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-16","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  294",",,7","  178",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-17","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  311",",,7","  189",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-18","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  328",",,7","  194",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-19","41.8978","-90.1545","180.4","FULTON DAM, IL US","   18",",,7,0600",,,,,"  239",",,7","  178",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-20","41.8978","-90.1545","180.4","FULTON DAM, IL US","  178",",,7,0600",,,,,"  233",",,7","  178",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-21","41.8978","-90.1545","180.4","FULTON DAM, IL US","   10",",,7,0600",,,,,"  333",",,7","  183",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-22","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  211",",,7","   94",",,7",,,,,"   94",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-23","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  217",",,7","   94",",,7",,,,,"  100",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-24","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  250",",,7","   83",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-25","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  239",",,7","  128",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-26","41.8978","-90.1545","180.4","FULTON DAM, IL US","  140",",,7,0600",,,,,"  261",",,7","  100",",,7",,,,,"  100",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-27","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  183",",,7","   78",",,7",,,,,"   78",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-28","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  206",",,7","   78",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-29","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  144",",,7","   67",",,7",,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-09-30","41.8978","-90.1545","180.4","FULTON DAM, IL US","   13",",,7,0600",,,,,"  122",",,7","   61",",,7",,,,,"  106",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-01","41.8978","-90.1545","180.4","FULTON DAM, IL US","   13",",,7,0600",,,,,"  261",",,7","   56",",,7",,,,,"  117",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-02","41.8978","-90.1545","180.4","FULTON DAM, IL US","  155",",,7,0600",,,,,"  239",",,7","  111",",,7",,,,,"  111",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-03","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  244",",,7","  111",",,7",,,,,"  244",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-04","41.8978","-90.1545","180.4","FULTON DAM, IL US","   89",",,7,0600",,,,,"  294",",,7","   89",",,7",,,,,"  100",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-05","41.8978","-90.1545","180.4","FULTON DAM, IL US","   81",",,7,0600",,,,,"  150",",,7","   89",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-06","41.8978","-90.1545","180.4","FULTON DAM, IL US","  465",",,7,0600",,,,,"  161",",,7","  106",",,7",,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-07","41.8978","-90.1545","180.4","FULTON DAM, IL US","   25",",,7,0600",,,,,"  139",",,7","  117",",,7",,,,,"  122",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-08","41.8978","-90.1545","180.4","FULTON DAM, IL US","   13",",,7,0600",,,,,"  178",",,7","  117",",,7",,,,,"  117",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-09","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  278",",,7","  117",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-10","41.8978","-90.1545","180.4","FULTON DAM, IL US","  218",",,7,0600",,,,,"  278",",,7","  183",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-11","41.8978","-90.1545","180.4","FULTON DAM, IL US","   91",",,7,0600",,,,,"  222",",,7","   50",",,7",,,,,"   50",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-12","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"   94",",,7","   17",",,7",,,,,"   28",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-13","41.8978","-90.1545","180.4","FULTON DAM, IL US","    3",",,7,0600",,,,,"   56",",,7","   22",",,7",,,,,"   28",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-14","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"   94",",,7","   22",",,7",,,,,"   44",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-15","41.8978","-90.1545","180.4","FULTON DAM, IL US","   18",",,7,0600",,,,,"  111",",,7","   22",",,7",,,,,"   28",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-16","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"   83",",,7","   28",",,7",,,,,"   39",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-17","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  156",",,7","   33",",,7",,,,,"   50",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-18","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  106",",,7","   17",",,7",,,,,"   22",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-19","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  156",",,7","   22",",,7",,,,,"   89",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-20","41.8978","-90.1545","180.4","FULTON DAM, IL US","   25",",,7,0600",,,,,"  139",",,7","   61",",,7",,,,,"   72",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-21","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  106",",,7","  -17",",,7",,,,,"  -17",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-22","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  106",",,7","  -17",",,7",,,,,"   50",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-23","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  183",",,7","   44",",,7",,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-24","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  128",",,7","   17",",,7",,,,,"   17",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-25","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  128",",,7","   11",",,7",,,,,"   44",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-26","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  106",",,7","   44",",,7",,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-27","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  117",",,7","   67",",,7",,,,,"   72",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-28","41.8978","-90.1545","180.4","FULTON DAM, IL US","   41",",,7,0600",,,,,"  133",",,7","   61",",,7",,,,,"  106",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-29","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  106",",,7","   50",",,7",,,,,"   56",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-30","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  128",",,7","   39",",,7",,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-10-31","41.8978","-90.1545","180.4","FULTON DAM, IL US","   23",",,7,0600",,,,,"  178",",,7","   78",",,7",,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-01","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  133",",,7","   78",",,7",,,,,"   78",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-02","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  106",",,7","   39",",,7",,,,,"   39",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-03","41.8978","-90.1545","180.4","FULTON DAM, IL US","   28",",,7,0600",,,,,"  111",",,7","   39",",,7",,,,,"   44",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-04","41.8978","-90.1545","180.4","FULTON DAM, IL US","  119",",,7,0600",,,,,"   89",",,7","   44",",,7",,,,,"   83",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-05","41.8978","-90.1545","180.4","FULTON DAM, IL US","  119",",,7,0600",,,,,"  122",",,7","   50",",,7",,,,,"   56",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-06","41.8978","-90.1545","180.4","FULTON DAM, IL US","   74",",,7,0600",,,,,,,"   50",",,7",,,,,"   67",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-07","41.8978","-90.1545","180.4","FULTON DAM, IL US","    3",",,7,0600",,,,,"   67",",,7","    6",",,7",,,,,"   11",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-08","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"   28",",,7","  -17",",,7",,,,,"   -6",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-09","41.8978","-90.1545","180.4","FULTON DAM, IL US","   20",",,7,0600",,,,,"    6",",,7","  -28",",,7",,,,,"  -17",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-10","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"   -6",",,7","  -94",",,7",,,,,"  -83",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-11-11","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  -11",",,7","  -83",",,7",,,,,"  -11",",,7,0600",,,,,,,,,,,,,,,,,,
