"USC00270690","2019-09-26","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   72",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-09-27","44.4535","-71.18552","280.4","BERLIN, NH US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   67",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-09-28","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   67",",,7",,,,,,,,,"   72",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-09-29","44.4535","-71.18552","280.4","BERLIN, NH US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   67",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-09-30","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-01","44.4535","-71.18552","280.4","BERLIN, NH US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","    0",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-02","44.4535","-71.18552","280.4","BERLIN, NH US","  231",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   83",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-03","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-04","44.4535","-71.18552","280.4","BERLIN, NH US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   17",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-05","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-06","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-07","44.4535","-71.18552","280.4","BERLIN, NH US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -11",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-08","44.4535","-71.18552","280.4","BERLIN, NH US","  185",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   78",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-09","44.4535","-71.18552","280.4","BERLIN, NH US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-10","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","    0",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-11","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","    6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-12","44.4535","-71.18552","280.4","BERLIN, NH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","    6",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-13","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   78",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-14","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   17",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-15","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-16","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-17","44.4535","-71.18552","280.4","BERLIN, NH US","  356",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -17",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-18","44.4535","-71.18552","280.4","BERLIN, NH US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   56",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-19","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","   39",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-20","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -28",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-21","44.4535","-71.18552","280.4","BERLIN, NH US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   17",",,7",,,,,,,,,"   22",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-22","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   11",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-23","44.4535","-71.18552","280.4","BERLIN, NH US","   97",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   11",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-24","44.4535","-71.18552","280.4","BERLIN, NH US","   71",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   56",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-25","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   39",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-26","44.4535","-71.18552","280.4","BERLIN, NH US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-27","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","  -17",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-28","44.4535","-71.18552","280.4","BERLIN, NH US","  231",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   33",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-29","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   56",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-30","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   44",",,7",,,,,,,,,"   44",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-10-31","44.4535","-71.18552","280.4","BERLIN, NH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   44",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-01","44.4535","-71.18552","280.4","BERLIN, NH US","  160",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-02","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-03","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -28",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-04","44.4535","-71.18552","280.4","BERLIN, NH US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-05","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -17",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-06","44.4535","-71.18552","280.4","BERLIN, NH US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   11",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-07","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -33",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-08","44.4535","-71.18552","280.4","BERLIN, NH US","   33",",,7,0700","    0","T,,7,0700","    0","T,,7,0700","   67",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-09","44.4535","-71.18552","280.4","BERLIN, NH US","   10",",,7,0700","   25",",,7,0700","   25",",,7,0700","  -28",",,7"," -106",",,7",,,,,,,,," -106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-10","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   17",",,7"," -106",",,7",,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-11","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-12","44.4535","-71.18552","280.4","BERLIN, NH US","   86",",,7,0700","   76",",,7,0700","   76",",,7,0700","   -6",",,7","  -44",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-13","44.4535","-71.18552","280.4","BERLIN, NH US","   38",",,7,0700","   13",",,7,0700","   76",",,7,0700","  -17",",,7"," -139",",,7",,,,,,,,," -139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-14","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -78",",,7"," -156",",,7",,,,,,,,," -139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-15","44.4535","-71.18552","280.4","BERLIN, NH US","    8",",,7,0700","   25",",,7,0700","   51",",,7,0700","  -28",",,7"," -139",",,7",,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-16","44.4535","-71.18552","280.4","BERLIN, NH US","   18",",,7,0700","   25",",,7,0700","   76",",,7,0700","   39",",,7"," -156",",,7",,,,,,,,," -156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-17","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -50",",,7"," -172",",,7",,,,,,,,," -172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-18","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","    0",",,7"," -172",",,7",,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-19","44.4535","-71.18552","280.4","BERLIN, NH US","   30",",,7,0700","    0",",,7,0700","   51",",,7,0700","   11",",,7","  -89",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-20","44.4535","-71.18552","280.4","BERLIN, NH US","  109",",,7,0700","    0",",,7,0700","   51",",,7,0700","   22",",,7","    0",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-21","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0",",,7,0700","   25",",,7,0700","   17",",,7","    0",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-22","44.4535","-71.18552","280.4","BERLIN, NH US","    5",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   11",",,7","  -17",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-23","44.4535","-71.18552","280.4","BERLIN, NH US","   64",",,7,0700","    3",",,7,0700","    0","T,,7,0700","   61",",,7","  -56",",,7",,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-24","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   56",",,7","  -72",",,7",,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-25","44.4535","-71.18552","280.4","BERLIN, NH US","  241",",,7,0700","  229",",,7,0700","  229",",,7,0700","   22",",,7","  -50",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-26","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  178",",,7,0700","   50",",,7","  -44",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-27","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","  106",",,7","  -44",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-28","44.4535","-71.18552","280.4","BERLIN, NH US","  234",",,7,0700","   25",",,7,0700","  102",",,7,0700","   56",",,7","  -44",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-29","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","   17",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-11-30","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","  -28",",,7"," -117",",,7",,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-01","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -78",",,7"," -156",",,7",,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-02","44.4535","-71.18552","280.4","BERLIN, NH US","   25",",,7,0700","   25",",,7,0700","   51",",,7,0700","  -39",",,7","  -78",",,7",,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-03","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0","T,,7,0700","   51",",,Z,0700","  -28",",,7","  -56",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-04","44.4535","-71.18552","280.4","BERLIN, NH US","   86",",,7,0700","   64",",,Z,0700","  127",",,7,0700","  -33",",,7"," -106",",,7",,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-05","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   -6",",,7","  -72",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-06","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700","   11",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-07","44.4535","-71.18552","280.4","BERLIN, NH US","   15",",,7,0700","   13",",,7,0700","  127",",,7,0700","  -17",",,7"," -111",",,7",,,,,,,,," -111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-08","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0","T,,7,0700","  127",",,7,0700","  -44",",,7"," -183",",,7",,,,,,,,," -183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-09","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","   25",",,7,0700","  152",",,7,0700","  -17",",,7"," -189",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-10","44.4535","-71.18552","280.4","BERLIN, NH US","   30",",,7,0700","    0",",,7,0700","  127",",,7,0700","   89",",,7","  -39",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-11","44.4535","-71.18552","280.4","BERLIN, NH US","   53",",,7,0700","    0",",,7,0700","   76",",,7,0700","  100",",,7","  -61",",,7",,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-12","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0","T,,7,0700","   76",",,7,0700","  -22",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-13","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","  -50",",,7"," -106",",,7",,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-14","44.4535","-71.18552","280.4","BERLIN, NH US","   51",",,7,0700","    0",",,7,0700","   51",",,7,0700","   50",",,7","  -83",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-15","44.4535","-71.18552","280.4","BERLIN, NH US","  157",",,7,0700","    0",",,7,0700","   25",",,7,0700","   78",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-16","44.4535","-71.18552","280.4","BERLIN, NH US","    0","T,,7,0700","    0","T,,7,0700","   25",",,7,0700","   33",",,7","  -94",",,7",,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-17","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  -50",",,7"," -106",",,7",,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-18","44.4535","-71.18552","280.4","BERLIN, NH US","   51",",,7,0700","  102",",,7,0700","  127",",,7,0700","  -50",",,7","  -83",",,7",,,,,,,,,"  -61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-19","44.4535","-71.18552","280.4","BERLIN, NH US","   23",",,7,0700","   38",",,7,0700","  127",",,7,0700","  -17",",,7"," -178",",,7",,,,,,,,," -178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-20","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700"," -133",",,7"," -183",",,7",,,,,,,,," -156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-21","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  127",",,7,0700"," -100",",,7"," -172",",,7",,,,,,,,," -167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-22","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  102",",,7,0700","  -72",",,7"," -167",",,7",,,,,,,,," -128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-23","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   76",",,7,0700","    6",",,7"," -128",",,7",,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-24","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   94",",,7","  -72",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-25","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","   94",",,7"," -111",",,7",,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-26","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","   25",",,7,0700","  -11",",,7"," -117",",,7",,,,,,,,," -111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-27","44.4535","-71.18552","280.4","BERLIN, NH US","    3",",,7,0700","    0",",,7,0700","   25",",,7,0700","    6",",,7"," -117",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-28","44.4535","-71.18552","280.4","BERLIN, NH US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -33",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-29","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -33",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-30","44.4535","-71.18552","280.4","BERLIN, NH US","   25",",,7,0700","   25",",,7,0700","   25",",,7,0700","    0",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2019-12-31","44.4535","-71.18552","280.4","BERLIN, NH US","  244",",,7,0700","  152",",,7,0700","  178",",,7,0700","    0",",,7","  -72",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-01","44.4535","-71.18552","280.4","BERLIN, NH US","   13",",,7,0700","    3",",,7,0700","  229",",,7,0700","    0",",,7","  -33",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-02","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  229",",,7,0700","    0",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-03","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  229",",,7,0700","   33",",,7","  -39",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-04","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  152",",,7,0700","   67",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-05","44.4535","-71.18552","280.4","BERLIN, NH US","   69",",,7,0700","   13",",,7,0700","  178",",,7,0700","   22",",,7","  -44",",,7",,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-06","44.4535","-71.18552","280.4","BERLIN, NH US","    3",",,7,0700","   13",",,7,0700","  178",",,7,0700","  -44",",,7"," -161",",,7",,,,,,,,," -161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-07","44.4535","-71.18552","280.4","BERLIN, NH US","   20",",,7,0700","   51",",,7,0700","  229",",,7,0700","  -39",",,7"," -161",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-08","44.4535","-71.18552","280.4","BERLIN, NH US","   23",",,7,0700","   38",",,7,0700","  254",",,7,0700","   -6",",,7","  -67",",,7",,,,,,,,,"  -56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-09","44.4535","-71.18552","280.4","BERLIN, NH US","    8",",,7,0700","    8",",,7,0700","  229",",,7,0700","   22",",,7"," -161",",,7",,,,,,,,," -161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-10","44.4535","-71.18552","280.4","BERLIN, NH US","    0",",,7,0700","    0",",,7,0700","  229",",,7,0700","  -89",",,7"," -161",",,7",,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-11","44.4535","-71.18552","280.4","BERLIN, NH US","   20",",,7,0700","    0",",,7,0700","  178",",,7,0700","   50",",,7"," -100",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-12","44.4535","-71.18552","280.4","BERLIN, NH US","  203",",,7,0700","    0",",,7,0700","   76",",,7,0700","  150",",,7","   11",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-13","44.4535","-71.18552","280.4","BERLIN, NH US","   38",",,7,0700","    0",",,7,0700","   76",",,7,0700","   61",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00270690","2020-01-14","44.4535","-71.18552","280.4","BERLIN, NH US","   13",",,7,0700","    3",",,7,0700","   51",",,7,0700","  -17",",,7","  -72",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
