"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00111836","2019-09-08","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  140",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   94",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-09","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  161",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-10","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  172",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-11","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-12","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-13","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  200",",,7",,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-14","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  150",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-15","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-16","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  178",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-17","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  161",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-18","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  139",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-19","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  144",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-20","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  172",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-21","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-22","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  201",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  206",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-23","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   64",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  144",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-24","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  117",",,7",,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-25","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  133",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-26","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  117",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-27","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  111",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-28","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  516",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-29","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  161",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-09-30","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  155",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  161",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-01","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  322",",,7","  200",",,7",,,,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-02","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  328",",,7","  217",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-03","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   30",",,7,0800",,,,,"  278",",,7","  156",",,7",,,,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-04","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  183",",,7","   61",",,7",,,,,,,"   83",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-05","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  194",",,7","   67",",,7",,,,,,,"  117",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-06","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   51",",,7,0800",,,,,"  211",",,7","   83",",,7",,,,,,,"  106",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-07","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   13",",,7,0800",,,,,"  211",",,7","   56",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-08","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  239",",,7","   44",",,7",,,,,,,"   78",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-09","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  250",",,7","   50",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-10","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  239",",,7","   78",",,7",,,,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-11","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   25",",,7,0800",,,,,"  200",",,7","   89",",,7",,,,,,,"   89",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-12","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    8",",,7,0800",,,,,"   89",",,7","  -11",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-13","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  150",",,7","   22",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-14","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  183",",,7","    0",",,7",,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-15","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  189",",,7","   22",",,7",,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-16","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0","T,,7,0800",,,,,"  206",",,7","   50",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-17","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  139",",,7","   17",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-18","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  167",",,7","    6",",,7",,,,,,,"   50",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-19","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  194",",,7","   33",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-20","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0","T,,7,0800",,,,,"  217",",,7","  100",",,7",,,,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-21","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   74",",,7,0800",,,,,"  211",",,7","   94",",,7",,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-22","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  183",",,7","   83",",,7",,,,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-23","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  144",",,7","   22",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-24","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  211",",,7","   39",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-25","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  100",",,7","   44",",,7",,,,,,,"   50",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-26","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111836","2019-10-27","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  490",",,7,0800",,,,,"   83",",,7","   28",",,7",,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-28","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  194",",,7","   28",",,7",,,,,,,"   50",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-29","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   23",",,7,0800",,,,,"   94",",,7","   11",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-30","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  284",",,7,0800",,,,,"   44",",,7","    6",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-10-31","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  132",",,7,0800","   28",",,7,0800","   25",",,7,0800","   33",",,7","  -22",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-01","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   15",",,7,0800","   30",",,7,0800","   76",",,7,0800","   -6",",,7","  -56",",,7",,,,,,,"  -44",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-02","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  100",",,7","  -44",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-03","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   94",",,7","  -22",",,7",,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-04","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  156",",,7","   33",",,7",,,,,,,"   72",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-05","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  128",",,7","  -11",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-06","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  100",",,7","  -22",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-07","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  139",",,7","  -28",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-08","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   28",",,7"," -100",",,7",,,,,,,"  -94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-09","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   22",",,7","  -94",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-10","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  128",",,7","   -6",",,7",,,,,,,"   67",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-11","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   18",",,7,0800","   20",",,7,0800","   25",",,7,0800","  128",",,7","  -33",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-12","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   20",",,7,0800","   25",",,7,0800","   51",",,7,0800","  -33",",,7"," -150",",,7",,,,,,," -117",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-13","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","   51",",,7,0800","  -72",",,7"," -117",",,7",,,,,,," -100",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-14","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"   51",",,7,0800","  -11",",,7"," -100",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-15","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"   51",",,7,0800","    6",",,7","  -94",",,7",,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-16","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"   25",",,7,0800","   67",",,7","  -67",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-17","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"    0",",,7,0800","   83",",,7","  -33",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-18","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   28",",,7,0800",,,,,"   72",",,7","   11",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-19","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   25",",,7,0800",,,,,"   39",",,7","  -11",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-20","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    5",",,7,0800",,,,,"   44",",,7","  -33",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-21","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  102",",,7,0800",,,,,"  106",",,7","    0",",,7",,,,,,,"  106",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-22","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  133",",,7","  -17",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-23","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   56",",,7","  -44",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-24","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   67",",,7","  -11",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-25","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  139",",,7","  -11",",,7",,,,,,,"   39",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-26","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  161",",,7","  -28",",,7",,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-27","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   18",",,7,0800",,,,,"  139",",,7","   33",",,7",,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-28","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   56",",,7","    6",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-29","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    3",",,7,0800",,,,,"   17",",,7","    6",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-11-30","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  142",",,7,0800",,,,,"   44",",,7","   11",",,7",,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-01","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   30",",,7,0800",,,,,"   89",",,7","   11",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-02","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   13",",,7,0800","    3",",,7,0800","    0","T,,7,0800","   44",",,7","  -11",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-03","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","    6",",,7","  -28",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-04","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   67",",,7","    6",",,7",,,,,,,"   22",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-05","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   94",",,7","  -50",",,7",,,,,,,"  -33",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-06","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  133",",,7","  -39",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-07","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   61",",,7","  -78",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-08","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   72",",,7","  -17",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-09","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    5",",,7,0800",,,,,"   94",",,7","   28",",,7",,,,,,,"   83",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-10","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   89",",,7"," -106",",,7",,,,,,,"  -94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-11","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  -11",",,7"," -100",",,7",,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-12","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"    6",",,7","  -67",",,7",,,,,,,"    6",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-13","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  100",",,7","    6",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-14","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  122",",,7","  -11",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-15","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"    6",",,7"," -100",",,7",,,,,,,"  -94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-16","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   69",",,7,0800","   86",",,7,0800","  102",",,7,0800","  -39",",,7","  -94",",,7",,,,,,,"  -39",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-17","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","  102",",,7,0800","  -11",",,7"," -133",",,7",,,,,,,"  -94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-18","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"  102",",,7,0800","  -39",",,7"," -128",",,7",,,,,,,"  -94",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-19","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"   76",",,7,0800","  -22",",,7"," -128",",,7",,,,,,,"  -56",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-20","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"   51",",,7,0800","   33",",,7","  -72",",,7",,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-21","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"   25",",,7,0800","   50",",,7","  -56",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-22","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,"    0",",,7,0800","   89",",,7","  -44",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-23","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  117",",,7","  -50",",,7",,,,,,,"   17",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-24","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  139",",,7","  -44",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-25","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  156",",,7","  -17",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-26","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  183",",,7","   61",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-27","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"  183",",,7","    6",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-28","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   72",",,7","  -11",",,7",,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-29","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","  241",",,7,0800",,,,,"  150",",,7","   39",",,7",,,,,,,"   44",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-30","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   53",",,7,0800",,,,,"  128",",,7","  -22",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00111836","2019-12-31","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   11",",,7","  -72",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-01","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   11",",,7","  -44",",,7",,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-02","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   89",",,7","  -17",",,7",,,,,,,"   -6",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-03","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   94",",,7","  -11",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-04","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","   25",",,7,0800","   36",",,7,0800","   25",",,7,0800","   33",",,7","   -6",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-05","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0","T,,7,0800","    0","T,,7,0800","   25",",,7,0800","   11",",,7","  -67",",,7",,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-06","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   94",",,7","  -56",",,7",,,,,,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-07","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   50",",,7","  -67",",,7",,,,,,,"  -17",",,7,0800",,,,,,,,,,,,
"USC00111836","2020-01-08","40.6211","-89.2415","195.1","CONGERVILLE 2 NW, IL US","    0",",,7,0800",,,,,"   61",",,7","  -89",",,7",,,,,,,"  -78",",,7,0800",,,,,,,,,,,,
